PWS ID,Facility Water Type,Latitude,Longitude,Contaminant,chain length,long-short,Total
TX1011107,GW-Groundwater,29.955162,-95.567939,PFPeA,5,short,3.7
TX1011430,GW-Groundwater,29.875155,-95.714323,PFBS,4,short,12.7
TX1011430,GW-Groundwater,29.875155,-95.714323,PFHxA,6,short,28.2
TX1011430,GW-Groundwater,29.875155,-95.714323,PFHxS,6,short,10.4
TX1011430,GW-Groundwater,29.875155,-95.714323,PFPeA,5,short,24.1
TX1011462,SW-Surface Water,29.93802,-95.218092,PFBA,4,short,5.1
TX1011462,SW-Surface Water,29.93802,-95.218092,PFHxA,6,short,3
TX1011462,SW-Surface Water,29.93802,-95.218092,PFPeA,5,short,3.2
TX1011522,GW-Groundwater,29.984211,-95.541131,PFBA,4,short,12.1
TX1011562,SW-Surface Water,29.736716,-95.000847,PFBA,4,short,10.1
TX1011613,SW-Surface Water,29.853031,-95.66624,PFBA,4,short,11.9
TX1011613,SW-Surface Water,29.853031,-95.66624,PFHxA,6,short,7.6
TX1011613,SW-Surface Water,29.853031,-95.66624,PFPeA,5,short,7.5
TX1011690,SW-Surface Water,29.88723,-95.690267,PFBA,4,short,6.6
TX1011690,SW-Surface Water,29.88723,-95.690267,PFPeA,5,short,3
TX1011705,SW-Surface Water,29.991284,-95.484329,PFBA,4,short,5.5
TX1011848,SW-Surface Water,29.898957,-95.631851,PFBA,4,short,7.3
TX1011848,SW-Surface Water,29.898957,-95.631851,PFHxA,6,short,5.1
TX1011848,SW-Surface Water,29.898957,-95.631851,PFHxS,6,short,3.1
TX1011848,SW-Surface Water,29.898957,-95.631851,PFPeA,5,short,5.6
TX1011870,SW-Surface Water,30.011644,-95.552657,PFBA,4,short,8.5
TX1011870,SW-Surface Water,30.011644,-95.552657,PFHxA,6,short,4.4
TX1011870,SW-Surface Water,30.011644,-95.552657,PFPeA,5,short,6.4
TX1011901,GW-Groundwater,29.845902,-95.735295,PFHxA,6,short,3.6
TX1011901,GW-Groundwater,29.845902,-95.735295,PFPeA,5,short,5
TX1011914,SW-Surface Water,29.858931,-95.642305,PFBA,4,short,7.1
TX1011914,SW-Surface Water,29.858931,-95.642305,PFHxA,6,short,4.9
TX1011914,SW-Surface Water,29.858931,-95.642305,PFHxS,6,short,3
TX1011914,SW-Surface Water,29.858931,-95.642305,PFPeA,5,short,5.8
TX1011982,SW-Surface Water,29.91074,-95.634048,PFBA,4,short,5.3
TX1012007,"MX-Any combination of GW, SW, and GU",29.975861,-95.439274,PFBA,4,short,17.1
TX1012214,SW-Surface Water,29.884122,-95.641046,PFBA,4,short,7.3
TX1012214,SW-Surface Water,29.884122,-95.641046,PFBS,4,short,3.2
TX1012214,SW-Surface Water,29.884122,-95.641046,PFHxA,6,short,5.8
TX1012214,SW-Surface Water,29.884122,-95.641046,PFPeA,5,short,6.5
TX1012361,SW-Surface Water,29.81497,-95.69757,PFBA,4,short,5
TX1012419,SW-Surface Water,29.891029,-95.66041,PFBA,4,short,7.2
TX1012419,SW-Surface Water,29.891029,-95.66041,PFHxA,6,short,4.4
TX1012419,SW-Surface Water,29.891029,-95.66041,PFPeA,5,short,4.9
TX1012677,SW-Surface Water,29.810943,-95.171301,PFBA,4,short,5.1
TX1012740,GW-Groundwater,29.97274,-95.57279,PFBS,4,short,4.3
TX1012740,GW-Groundwater,29.97274,-95.57279,PFHxA,6,short,8.5
TX1012740,GW-Groundwater,29.97274,-95.57279,PFPeA,5,short,15
TX1012835,SW-Surface Water,29.982427,-95.224727,PFBA,4,short,6
TX1012942,SW-Surface Water,29.857571,-95.649248,PFBA,4,short,5.3
TX1013002,SW-Surface Water,29.933293,-95.679878,PFBA,4,short,14.6
TX1013002,SW-Surface Water,29.933293,-95.679878,PFBS,4,short,7.2
TX1013002,SW-Surface Water,29.933293,-95.679878,PFHxA,6,short,12.8
TX1013002,SW-Surface Water,29.933293,-95.679878,PFHxS,6,short,6.5
TX1013002,SW-Surface Water,29.933293,-95.679878,PFPeA,5,short,14.4
TX1013040,SW-Surface Water,30.032581,-95.567255,PFHxA,6,short,3.1
TX1013040,SW-Surface Water,30.032581,-95.567255,PFPeA,5,short,3
TX1013123,GW-Groundwater,29.924919,-95.16615,PFBA,4,short,14.6
TX1013261,SW-Surface Water,29.814939,-94.979971,PFBA,4,short,5.3
TX1013354,SW-Surface Water,29.958288,-95.17485,PFBA,4,short,5.3
TX1013450,GW-Groundwater,29.937002,-95.716824,PFBA,4,short,6
TX1013450,GW-Groundwater,29.937002,-95.716824,PFHxA,6,short,8.9
TX1013450,GW-Groundwater,29.937002,-95.716824,PFPeA,5,short,8.6
TX1040001,SW-Surface Water,33.161663,-99.731794,PFBA,4,short,8.3
TX1050012,SW-Surface Water,30.083262,-97.833233,PFPeA,5,short,3
TX1080006,SW-Surface Water,26.202617,-98.24536,PFBA,4,short,11.2
TX1080009,SW-Surface Water,26.168836,-98.190485,PFBA,4,short,11.2
TX1160004,SW-Surface Water,33.12964,-96.09822,PFBA,4,short,5.4
TX1160004,SW-Surface Water,33.12964,-96.09822,PFOS,8,Long,4.5
TX1190002,SW-Surface Water,33.22329,-98.158881,PFBA,4,short,7
TX1250001,SW-Surface Water,27.757112,-98.060481,PFBA,4,short,9.5
TX1260001,SW-Surface Water,32.409322,-97.211391,PFBA,4,short,6.1
TX1260002,SW-Surface Water,32.524794,-97.348552,PFBA,4,short,5
TX1290002,SW-Surface Water,32.749385,-96.467465,PFHxA,6,short,3
TX1370001,SW-Surface Water,27.505824,-97.857236,PFBA,4,short,7
TX1500001,SW-Surface Water,30.749417,-98.677405,6:2 FTS,8,Long,7.7
TX1520002,SW-Surface Water,33.565989,-101.884579,PFBA,4,short,15
TX1520004,SW-Surface Water,33.435374,-101.649027,6:2 FTS,8,Long,7.1
TX1550008,SW-Surface Water,31.54832,-97.193726,PFBA,4,short,5.4
TX1650001,"MX-Any combination of GW, SW, and GU",32.018878,-102.118194,PFBA,4,short,7.4
TX1650001,"MX-Any combination of GW, SW, and GU",32.018878,-102.118194,PFBS,4,short,5.2
TX1650001,"MX-Any combination of GW, SW, and GU",32.018878,-102.118194,PFHxA,6,short,3.9
TX1650001,"MX-Any combination of GW, SW, and GU",32.018878,-102.118194,PFHxS,6,short,11.5
TX1650001,"MX-Any combination of GW, SW, and GU",32.018878,-102.118194,PFOS,8,Long,4.5
TX1650001,"MX-Any combination of GW, SW, and GU",32.018878,-102.118194,PFPeA,5,short,3
TX1660001,SW-Surface Water,30.860434,-96.976362,PFBA,4,short,18.7
TX1660001,SW-Surface Water,30.860434,-96.976362,PFBS,4,short,6.5
TX1660001,SW-Surface Water,30.860434,-96.976362,PFHxA,6,short,6.1
TX1660001,SW-Surface Water,30.860434,-96.976362,PFPeA,5,short,252
TX1690001,SW-Surface Water,33.555921,-97.843469,PFBA,4,short,7.6
TX1700118,GW-Groundwater,30.212199,-95.426881,6:2 FTS,8,Long,5.6
TX1700118,GW-Groundwater,30.212199,-95.426881,PFBS,4,short,4.4
TX1780017,SW-Surface Water,27.693222,-97.278346,PFBA,4,short,7.6
TX1840005,SW-Surface Water,32.747328,-97.783782,PFPeA,5,short,4
TX1870002,SW-Surface Water,30.709273,-94.937103,PFBA,4,short,9.2
TX1870002,SW-Surface Water,30.709273,-94.937103,PFBS,4,short,5.4
TX1870002,SW-Surface Water,30.709273,-94.937103,PFHpA,7,short,3.6
TX1870002,SW-Surface Water,30.709273,-94.937103,PFHxA,6,short,10.6
TX1870002,SW-Surface Water,30.709273,-94.937103,PFHxS,6,short,6
TX1870002,SW-Surface Water,30.709273,-94.937103,PFOS,8,Long,6.9
TX1870002,SW-Surface Water,30.709273,-94.937103,PFPeA,5,short,8.2
TX2000001,SW-Surface Water,31.741088,-99.953809,PFBA,4,short,11.5
TX2000001,SW-Surface Water,31.741088,-99.953809,PFBS,4,short,4.6
TX2000001,SW-Surface Water,31.741088,-99.953809,PFHxS,6,short,4.3
TX2010001,SW-Surface Water,32.15232,-94.7992,PFBA,4,short,5.5
TX2050003,SW-Surface Water,28.094683,-97.824076,6:2 FTS,8,Long,12.1
TX2050003,SW-Surface Water,28.094683,-97.824076,PFBA,4,short,7.2
TX2050005,SW-Surface Water,27.885781,-97.320337,PFBA,4,short,5.3
TX2080001,SW-Surface Water,32.713198,-100.911639,PFBA,4,short,9.2
TX2200001,SW-Surface Water,32.698165,-97.124751,PFBS,4,short,4.1
TX2200001,SW-Surface Water,32.698165,-97.124751,PFHxA,6,short,3
TX2200001,SW-Surface Water,32.698165,-97.124751,PFOS,8,Long,4.6
TX2200001,SW-Surface Water,32.698165,-97.124751,PFPeA,5,short,3.1
TX2200003,SW-Surface Water,32.846735,-97.135178,PFBA,4,short,17.6
TX2200003,SW-Surface Water,32.846735,-97.135178,PFBS,4,short,9
TX2200003,SW-Surface Water,32.846735,-97.135178,PFHxA,6,short,7.6
TX2200003,SW-Surface Water,32.846735,-97.135178,PFPeA,5,short,8.4
TX2200012,SW-Surface Water,32.752948,-97.317713,PFBA,4,short,7.3
TX2200012,SW-Surface Water,32.752948,-97.317713,PFBS,4,short,4.9
TX2200012,SW-Surface Water,32.752948,-97.317713,PFHxA,6,short,8.4
TX2200012,SW-Surface Water,32.752948,-97.317713,PFHxS,6,short,19.2
TX2200012,SW-Surface Water,32.752948,-97.317713,PFOA,8,Long,6.2
TX2200012,SW-Surface Water,32.752948,-97.317713,PFOS,8,Long,7
TX2200012,SW-Surface Water,32.752948,-97.317713,PFPeA,5,short,5.4
TX2200013,SW-Surface Water,32.934578,-97.074438,PFBA,4,short,20
TX2200013,SW-Surface Water,32.934578,-97.074438,PFBS,4,short,11.4
TX2200013,SW-Surface Water,32.934578,-97.074438,PFHpA,7,short,4.5
TX2200013,SW-Surface Water,32.934578,-97.074438,PFHxA,6,short,21.5
TX2200013,SW-Surface Water,32.934578,-97.074438,PFOA,8,Long,5.5
TX2200013,SW-Surface Water,32.934578,-97.074438,PFOS,8,Long,4.4
TX2200013,SW-Surface Water,32.934578,-97.074438,PFPeA,5,short,20.3
TX2200014,SW-Surface Water,32.820457,-97.27914,PFBA,4,short,6.3
TX2200014,SW-Surface Water,32.820457,-97.27914,PFBS,4,short,3.8
TX2200014,SW-Surface Water,32.820457,-97.27914,PFHxA,6,short,7.4
TX2200014,SW-Surface Water,32.820457,-97.27914,PFHxS,6,short,21
TX2200014,SW-Surface Water,32.820457,-97.27914,PFOA,8,Long,4.5
TX2200014,SW-Surface Water,32.820457,-97.27914,PFOS,8,Long,5.9
TX2200014,SW-Surface Water,32.820457,-97.27914,PFPeA,5,short,4.7
TX2200018,SW-Surface Water,32.569804,-97.126114,PFBA,4,short,6.4
TX2200018,SW-Surface Water,32.569804,-97.126114,PFPeA,5,short,3.8
TX2200022,SW-Surface Water,32.809501,-97.227078,PFBA,4,short,6.8
TX2200022,SW-Surface Water,32.809501,-97.227078,PFPeA,5,short,3.2
TX2200023,SW-Surface Water,32.866463,-97.365928,PFBA,4,short,8.1
TX2200023,SW-Surface Water,32.866463,-97.365928,PFHxA,6,short,3.2
TX2200023,SW-Surface Water,32.866463,-97.365928,PFPeA,5,short,3.4
TX2200031,SW-Surface Water,32.851774,-97.087768,PFBS,4,short,3.7
TX2200031,SW-Surface Water,32.851774,-97.087768,PFPeA,5,short,3
TX2200043,SW-Surface Water,32.891061,-97.148919,PFBA,4,short,8.4
TX2200043,SW-Surface Water,32.891061,-97.148919,PFBS,4,short,4.2
TX2200043,SW-Surface Water,32.891061,-97.148919,PFHxA,6,short,3
TX2200043,SW-Surface Water,32.891061,-97.148919,PFPeA,5,short,3.3
TX2200054,SW-Surface Water,32.835215,-97.180955,PFBA,4,short,5.4
TX2200060,SW-Surface Water,32.816262,-97.429562,6:2 FTS,8,Long,16
TX2200060,SW-Surface Water,32.816262,-97.429562,PFHxA,6,short,3.6
TX2200060,SW-Surface Water,32.816262,-97.429562,PFHxS,6,short,4.9
TX2200063,SW-Surface Water,32.860301,-97.21829,PFBA,4,short,13.3
TX2200063,SW-Surface Water,32.860301,-97.21829,PFBS,4,short,4.6
TX2200063,SW-Surface Water,32.860301,-97.21829,PFHxA,6,short,3.8
TX2200063,SW-Surface Water,32.860301,-97.21829,PFOS,8,Long,4.2
TX2200063,SW-Surface Water,32.860301,-97.21829,PFPeA,5,short,4.2
TX2200081,GW-Groundwater,32.752231,-97.460201,PFBA,4,short,6.4
TX2200081,GW-Groundwater,32.752231,-97.460201,PFBS,4,short,3
TX2200081,GW-Groundwater,32.752231,-97.460201,PFHxA,6,short,5
TX2200081,GW-Groundwater,32.752231,-97.460201,PFHxS,6,short,8.3
TX2200081,GW-Groundwater,32.752231,-97.460201,PFOS,8,Long,4.7
TX2200081,GW-Groundwater,32.752231,-97.460201,PFPeA,5,short,3.5
TX2200081,SW-Surface Water,32.752231,-97.460201,PFBA,4,short,6.1
TX2200081,SW-Surface Water,32.752231,-97.460201,PFBS,4,short,3
TX2200081,SW-Surface Water,32.752231,-97.460201,PFHxA,6,short,5
TX2200081,SW-Surface Water,32.752231,-97.460201,PFHxS,6,short,9.1
TX2200081,SW-Surface Water,32.752231,-97.460201,PFOS,8,Long,4.9
TX2200081,SW-Surface Water,32.752231,-97.460201,PFPeA,5,short,3.8
TX2200328,SW-Surface Water,32.871698,-97.251529,PFBA,4,short,12.8
TX2200328,SW-Surface Water,32.871698,-97.251529,PFBS,4,short,3.2
TX2200328,SW-Surface Water,32.871698,-97.251529,PFHxA,6,short,6.5
TX2200328,SW-Surface Water,32.871698,-97.251529,PFPeA,5,short,6.5
TX2210001,SW-Surface Water,32.434823,-99.74187,PFBA,4,short,33.6
TX2210001,SW-Surface Water,32.434823,-99.74187,PFBS,4,short,13.6
TX2210001,SW-Surface Water,32.434823,-99.74187,PFHpA,7,short,18.6
TX2210001,SW-Surface Water,32.434823,-99.74187,PFHxA,6,short,41.9
TX2210001,SW-Surface Water,32.434823,-99.74187,PFHxS,6,short,51.4
TX2210001,SW-Surface Water,32.434823,-99.74187,PFOA,8,Long,14
TX2210001,SW-Surface Water,32.434823,-99.74187,PFOS,8,Long,48.9
TX2210001,SW-Surface Water,32.434823,-99.74187,PFPeA,5,short,32.5
TX2260001,"MX-Any combination of GW, SW, and GU",31.438511,-100.457526,PFBA,4,short,8.1
TX2260001,"MX-Any combination of GW, SW, and GU",31.438511,-100.457526,PFBS,4,short,6.8
TX2260001,"MX-Any combination of GW, SW, and GU",31.438511,-100.457526,PFHxS,6,short,8
TX2270001,SW-Surface Water,30.36786,-97.716178,PFBS,4,short,7.2
TX2270001,SW-Surface Water,30.36786,-97.716178,PFHxS,6,short,9.3
TX2270001,SW-Surface Water,30.36786,-97.716178,PFPeA,5,short,6.1
TX2270196,GW-Groundwater,30.453202,-97.688674,PFBS,4,short,4.6
TX2390001,SW-Surface Water,30.16152,-96.396389,PFBA,4,short,98.5
TX2390001,SW-Surface Water,30.16152,-96.396389,PFPeA,5,short,3.6
TX2430001,SW-Surface Water,33.905158,-98.529854,PFBA,4,short,26.7
TX2430001,SW-Surface Water,33.905158,-98.529854,PFHxA,6,short,6.9
TX2430001,SW-Surface Water,33.905158,-98.529854,PFPeA,5,short,11
TX2450006,SW-Surface Water,26.342669,-97.791614,PFBA,4,short,22.7
TX2450006,SW-Surface Water,26.342669,-97.791614,PFHxA,6,short,13
TX2450006,SW-Surface Water,26.342669,-97.791614,PFPeA,5,short,8.4
TX2460061,SW-Surface Water,30.500879,-97.734836,PFBS,4,short,3.7
TX2460061,SW-Surface Water,30.500879,-97.734836,PFHxS,6,short,3.1
TX2460061,SW-Surface Water,30.500879,-97.734836,PFPeA,5,short,5.4
TX2460145,SW-Surface Water,30.569276,-97.674524,PFBS,4,short,3
TX2460145,SW-Surface Water,30.569276,-97.674524,PFPeA,5,short,3.7
TX2490003,SW-Surface Water,33.211658,-97.757583,PFBA,4,short,9.8
TX2490005,SW-Surface Water,33.226211,-97.587634,PFBA,4,short,5
TX2520001,SW-Surface Water,33.10705,-98.578264,PFBA,4,short,8.8
UTAH06001,GW-Groundwater,40.926781,-111.881231,PFBS,4,short,4
UTAH06009,GW-Groundwater,40.855794,-111.883366,PFBS,4,short,3.1
UTAH06009,GW-Groundwater,40.855794,-111.883366,PFHxA,6,short,4.6
UTAH06009,GW-Groundwater,40.855794,-111.883366,PFHxS,6,short,12
UTAH06009,GW-Groundwater,40.855794,-111.883366,PFPeA,5,short,5.6
UTAH06021,GW-Groundwater,40.873477,-111.915675,PFBS,4,short,3.6
VA2065480,SW-Surface Water,37.915983,-78.322201,PFBS,4,short,3.7
VA2065480,SW-Surface Water,37.915983,-78.322201,PFHxA,6,short,5.5
VA2065480,SW-Surface Water,37.915983,-78.322201,PFPeA,5,short,6
VA3700500,SW-Surface Water,37.083318,-76.466439,PFHxA,6,short,3.5
VA3700500,SW-Surface Water,37.083318,-76.466439,PFHxS,6,short,3.3
VA3700500,SW-Surface Water,37.083318,-76.466439,PFPeA,5,short,6.8
VA3830850,SW-Surface Water,37.287107,-76.711652,PFHxS,6,short,3.1
VA6013010,SW-Surface Water,38.880376,-77.10854,PFHxA,6,short,3.3
VA6013010,SW-Surface Water,38.880376,-77.10854,PFPeA,5,short,4.5
VA6013080,SW-Surface Water,38.910353,-77.017739,PFBS,4,short,3
VA6013080,SW-Surface Water,38.910353,-77.017739,PFHxA,6,short,4
VA6013080,SW-Surface Water,38.910353,-77.017739,PFPeA,5,short,5
VA6033450,GW-Groundwater,38.020114,-77.557023,PFBS,4,short,14.3
VA6059450,SW-Surface Water,38.692236,-77.134825,PFBA,4,short,10.5
VA6059450,SW-Surface Water,38.692236,-77.134825,PFBS,4,short,5.2
VA6059450,SW-Surface Water,38.692236,-77.134825,PFHpA,7,short,4.5
VA6059450,SW-Surface Water,38.692236,-77.134825,PFHxA,6,short,10
VA6059450,SW-Surface Water,38.692236,-77.134825,PFOA,8,Long,5.4
VA6059450,SW-Surface Water,38.692236,-77.134825,PFOS,8,Long,5.6
VA6059450,SW-Surface Water,38.692236,-77.134825,PFPeA,5,short,12.6
VA6153060,SW-Surface Water,38.531103,-77.448251,PFOS,8,Long,6.5
VA6687100,SW-Surface Water,38.773115,-77.468186,PFPeA,5,short,3
WA5305783,GW-Groundwater,48.038604,-122.779163,PFBS,4,short,3.1
WA5307650,GW-Groundwater,47.196593,-122.172528,PFBS,4,short,3.3
WA5325200,GW-Groundwater,47.111913,-122.29668,PFBS,4,short,4.3
WA5326800,GW-Groundwater,47.15765,-122.314096,PFBS,4,short,4.7
WA5326800,GW-Groundwater,47.15765,-122.314096,PFHxA,6,short,3.1
WA5326800,GW-Groundwater,47.15765,-122.314096,PFPeA,5,short,3.4
WA5336050,GW-Groundwater,47.684517,-117.246692,PFPeA,5,short,4.2
WA5338100,GU-Groundwater Under Influence of Surface Water,46.190461,-119.17913,PFBS,4,short,6.4
WA5338100,GU-Groundwater Under Influence of Surface Water,46.190461,-119.17913,PFHxA,6,short,6.3
WA5338100,GU-Groundwater Under Influence of Surface Water,46.190461,-119.17913,PFHxS,6,short,10.6
WA5338100,GU-Groundwater Under Influence of Surface Water,46.190461,-119.17913,PFOA,8,Long,4.3
WA5338100,GU-Groundwater Under Influence of Surface Water,46.190461,-119.17913,PFOS,8,Long,11.5
WA5338100,GU-Groundwater Under Influence of Surface Water,46.190461,-119.17913,PFPeA,5,short,6.8
WA5340900,"MX-Any combination of GW, SW, and GU",47.602444,-122.011985,PFHxS,6,short,3.4
WA5341997,GW-Groundwater,47.307157,-122.311125,PFBS,4,short,4
WA5341997,GW-Groundwater,47.307157,-122.311125,PFHpA,7,short,3.6
WA5341997,GW-Groundwater,47.307157,-122.311125,PFHxA,6,short,7.6
WA5341997,GW-Groundwater,47.307157,-122.311125,PFHxS,6,short,5.8
WA5341997,GW-Groundwater,47.307157,-122.311125,PFOS,8,Long,8.2
WA5341997,GW-Groundwater,47.307157,-122.311125,PFPeA,5,short,11.7
WA5343500,GW-Groundwater,47.028075,-122.810845,PFBS,4,short,4.2
WA5343500,GW-Groundwater,47.028075,-122.810845,PFHxA,6,short,9.8
WA5343500,GW-Groundwater,47.028075,-122.810845,PFPeA,5,short,18.8
WA5354950,GW-Groundwater,47.247455,-122.312972,PFBS,4,short,3.7
WA5354950,GW-Groundwater,47.247455,-122.312972,PFHxA,6,short,5
WA5354950,GW-Groundwater,47.247455,-122.312972,PFPeA,5,short,6.6
WA5356820,GW-Groundwater,47.228486,-122.281386,PFBS,4,short,3.6
WA5363450,GW-Groundwater,47.041429,-122.896749,PFBS,4,short,4.3
WA5363450,GW-Groundwater,47.041429,-122.896749,PFHxA,6,short,4
WA5363450,GW-Groundwater,47.041429,-122.896749,PFOA,8,Long,4.3
WA5363450,GW-Groundwater,47.041429,-122.896749,PFOS,8,Long,5.8
WA5363450,GW-Groundwater,47.041429,-122.896749,PFPeA,5,short,3.3
WA5363750,GW-Groundwater,48.413286,-119.515747,PFPeA,5,short,3.4
WA5366200,GW-Groundwater,47.138977,-122.437425,PFBS,4,short,6.9
WA5366200,GW-Groundwater,47.138977,-122.437425,PFHxA,6,short,3.6
WA5366200,GW-Groundwater,47.138977,-122.437425,PFHxS,6,short,4.7
WA5366200,GW-Groundwater,47.138977,-122.437425,PFOA,8,Long,6.1
WA5366200,GW-Groundwater,47.138977,-122.437425,PFOS,8,Long,18
WA5366200,GW-Groundwater,47.138977,-122.437425,PFPeA,5,short,5.5
WA5370050,GW-Groundwater,47.185659,-122.287799,PFBS,4,short,4.4
WA5389700,GW-Groundwater,46.985163,-122.922841,PFBS,4,short,6.8
WI1110039,GW-Groundwater,43.554734,-89.469228,PFHxS,6,short,8.1
WI1130241,GW-Groundwater,43.014521,-89.293343,PFHxS,6,short,3.7
WI1130247,GW-Groundwater,43.006679,-89.73112,PFHxS,6,short,3.3
WI1130247,GW-Groundwater,43.006679,-89.73112,PFPeA,5,short,4.3
WI1280112,GW-Groundwater,42.879508,-88.591157,PFHxS,6,short,3.2
WI1280112,GW-Groundwater,42.879508,-88.591157,PFOS,8,Long,6.2
WI1540112,GW-Groundwater,42.525746,-89.026224,PFBS,4,short,3
WI1570102,GW-Groundwater,43.533774,-89.991785,PFHxS,6,short,4.4
WI2670112,GW-Groundwater,43.518304,-88.229338,PFBS,4,short,6.6
WI2670112,GW-Groundwater,43.518304,-88.229338,PFOA,8,Long,19.2
WI2670116,GW-Groundwater,43.329937,-88.283595,PFHxA,6,short,4.8
WI2670116,GW-Groundwater,43.329937,-88.283595,PFHxS,6,short,5.7
WI2670116,GW-Groundwater,43.329937,-88.283595,PFPeA,5,short,7
WI2680205,GW-Groundwater,43.098133,-88.336864,PFBA,4,short,5.1
WI2680205,GW-Groundwater,43.098133,-88.336864,PFBS,4,short,28.7
WI2680205,GW-Groundwater,43.098133,-88.336864,PFHxA,6,short,11.3
WI2680205,GW-Groundwater,43.098133,-88.336864,PFHxS,6,short,3.6
WI2680205,GW-Groundwater,43.098133,-88.336864,PFOA,8,Long,4.4
WI2680205,GW-Groundwater,43.098133,-88.336864,PFOS,8,Long,4.6
WI2680205,GW-Groundwater,43.098133,-88.336864,PFPeA,5,short,12.3
WI2680214,GW-Groundwater,43.065852,-88.219865,6:2 FTS,8,Long,50
WI2680214,GW-Groundwater,43.065852,-88.219865,PFBA,4,short,12
WI2680214,GW-Groundwater,43.065852,-88.219865,PFBS,4,short,30.4
WI2680214,GW-Groundwater,43.065852,-88.219865,PFHpA,7,short,11
WI2680214,GW-Groundwater,43.065852,-88.219865,PFHxA,6,short,48
WI2680214,GW-Groundwater,43.065852,-88.219865,PFHxS,6,short,96.1
WI2680214,GW-Groundwater,43.065852,-88.219865,PFOA,8,Long,12.3
WI2680214,GW-Groundwater,43.065852,-88.219865,PFOS,8,Long,18.3
WI2680214,GW-Groundwater,43.065852,-88.219865,PFPeA,5,short,31.4
WI2680214,GW-Groundwater,43.065852,-88.219865,PFPeS,5,short,25.6
WI4150526,GW-Groundwater,44.840952,-87.363398,PFHxS,6,short,33.5
WI4150526,GW-Groundwater,44.840952,-87.363398,PFOS,8,Long,4.2
WI4590457,GW-Groundwater,44.830929,-88.50243,PFBA,4,short,5.9
WI4600403,GW-Groundwater,43.794546,-87.765274,PFBS,4,short,4.2
WI4600403,GW-Groundwater,43.794546,-87.765274,PFHxA,6,short,3.2
WI4600403,GW-Groundwater,43.794546,-87.765274,PFHxS,6,short,12
WI4600403,GW-Groundwater,43.794546,-87.765274,PFPeA,5,short,4.4
WI4690402,GW-Groundwater,44.348804,-89.071345,PFBA,4,short,5
WI4690402,GW-Groundwater,44.348804,-89.071345,PFBS,4,short,14.4
WI4690402,GW-Groundwater,44.348804,-89.071345,PFOS,8,Long,4.2
WI6180230,GW-Groundwater,44.805762,-91.508069,PFBS,4,short,3
WI6180230,GW-Groundwater,44.805762,-91.508069,PFHxS,6,short,9.1
WI6270244,GW-Groundwater,44.299313,-90.848065,PFBA,4,short,6.8
WI6320327,GW-Groundwater,43.87977,-91.210006,PFBS,4,short,3.3
WI6420254,GW-Groundwater,43.98839,-90.503545,PFHxA,6,short,3.7
WI6420254,GW-Groundwater,43.98839,-90.503545,PFHxS,6,short,8.9
WI6420254,GW-Groundwater,43.98839,-90.503545,PFPeA,5,short,4.7
WI6480243,GW-Groundwater,44.749844,-92.782914,PFBA,4,short,540
WI6480243,GW-Groundwater,44.749844,-92.782914,PFBS,4,short,7.7
