PWS ID,Facility Water Type,Latitude,Longitude,Contaminant,chain length,long-short,Total,key,bdod,cec,cfvo,clay,nitrogen,ocd,phh2o,sand,silt,soc,wv0010,wv0033,wv1500
NY2902858,GW-Groundwater,40.75882,-73.646681,PFPeA,5,short,4.3,40.75882-73.646681,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY2912267,GW-Groundwater,40.827535,-73.683475,PFOA,8,Long,5.3,40.827535-73.683475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY3400784,SW-Surface Water,42.751536,-77.336899,PFBS,4,short,15,42.751536-77.336899,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY3503524,SW-Surface Water,41.35675,-74.275824,PFHxA,6,short,3,41.35675-74.275824,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY3503524,SW-Surface Water,41.35675,-74.275824,PFOA,8,Long,4.5,41.35675-74.275824,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY3503524,SW-Surface Water,41.35675,-74.275824,PFPeA,5,short,3.1,41.35675-74.275824,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY3503535,SW-Surface Water,41.32,-74.18716,PFBA,4,short,6.7,41.32-74.18716,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY3503535,SW-Surface Water,41.32,-74.18716,PFHpA,7,short,4.5,41.32-74.18716,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY3503535,SW-Surface Water,41.32,-74.18716,PFHxA,6,short,7.6,41.32-74.18716,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY3503535,SW-Surface Water,41.32,-74.18716,PFOA,8,Long,13.1,41.32-74.18716,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY3503535,SW-Surface Water,41.32,-74.18716,PFOS,8,Long,4.7,41.32-74.18716,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY3503535,SW-Surface Water,41.32,-74.18716,PFPeA,5,short,11.1,41.32-74.18716,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY4600071,GW-Groundwater,42.832103,-73.960527,PFHxS,6,short,17.2,42.832103-73.960527,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY4600091,GW-Groundwater,42.869818,-73.933948,PFOA,8,Long,4.2,42.869818-73.933948,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5001209,GW-Groundwater,42.147108,-77.056263,PFBS,4,short,6.7,42.147108-77.056263,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5001209,GW-Groundwater,42.147108,-77.056263,PFOA,8,Long,12.2,42.147108-77.056263,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5103266,GW-Groundwater,40.88512,-73.150503,PFHxA,6,short,5.1,40.88512-73.150503,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5103266,GW-Groundwater,40.88512,-73.150503,PFHxS,6,short,3.4,40.88512-73.150503,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5103266,GW-Groundwater,40.88512,-73.150503,PFNA,9,Long,6.6,40.88512-73.150503,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5103266,GW-Groundwater,40.88512,-73.150503,PFOA,8,Long,6.5,40.88512-73.150503,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5103266,GW-Groundwater,40.88512,-73.150503,PFOS,8,Long,4.1,40.88512-73.150503,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5103266,GW-Groundwater,40.88512,-73.150503,PFPeA,5,short,5.6,40.88512-73.150503,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5110526,GW-Groundwater,40.856481,-73.021949,PFHxA,6,short,6.1,40.856481-73.021949,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5110526,GW-Groundwater,40.856481,-73.021949,PFOA,8,Long,4.4,40.856481-73.021949,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5110526,GW-Groundwater,40.856481,-73.021949,PFPeA,5,short,7.4,40.856481-73.021949,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5304410,GW-Groundwater,42.006446,-76.537343,PFHxA,6,short,13.2,42.006446-76.537343,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5304410,GW-Groundwater,42.006446,-76.537343,PFOA,8,Long,4,42.006446-76.537343,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5304410,GW-Groundwater,42.006446,-76.537343,PFPeA,5,short,17.7,42.006446-76.537343,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5801247,"MX-Any combination of GW, SW, and GU",43.236389,-77.04823,PFBA,4,short,5.4,43.236389-77.04823,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5903150,GU-Groundwater Under Influence of Surface Water,41.212002,-73.771746,PFBA,4,short,30.5,41.212002-73.771746,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5903150,GU-Groundwater Under Influence of Surface Water,41.212002,-73.771746,PFBS,4,short,5.6,41.212002-73.771746,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5903150,GU-Groundwater Under Influence of Surface Water,41.212002,-73.771746,PFHpA,7,short,45.5,41.212002-73.771746,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5903150,GU-Groundwater Under Influence of Surface Water,41.212002,-73.771746,PFHxA,6,short,69,41.212002-73.771746,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5903150,GU-Groundwater Under Influence of Surface Water,41.212002,-73.771746,PFHxS,6,short,51.6,41.212002-73.771746,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5903150,GU-Groundwater Under Influence of Surface Water,41.212002,-73.771746,PFNA,9,Long,5,41.212002-73.771746,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5903150,GU-Groundwater Under Influence of Surface Water,41.212002,-73.771746,PFOA,8,Long,27.8,41.212002-73.771746,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5903150,GU-Groundwater Under Influence of Surface Water,41.212002,-73.771746,PFOS,8,Long,106,41.212002-73.771746,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5903150,GU-Groundwater Under Influence of Surface Water,41.212002,-73.771746,PFPeA,5,short,106,41.212002-73.771746,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5903150,GU-Groundwater Under Influence of Surface Water,41.212002,-73.771746,PFPeS,5,short,6.7,41.212002-73.771746,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5903451,SW-Surface Water,41.175937,-73.84658,PFOA,8,Long,4.3,41.175937-73.84658,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5903469,SW-Surface Water,41.301613,-73.810198,PFOA,8,Long,6.3,41.301613-73.810198,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5917221,GW-Groundwater,41.339666,-73.702088,PFOA,8,Long,6.6,41.339666-73.702088,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NY5917221,GW-Groundwater,41.339666,-73.702088,PFOS,8,Long,6.1,41.339666-73.702088,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH0200811,SW-Surface Water,40.736925,-84.111312,PFPeA,5,short,4,40.736925-84.111312,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH0700011,SW-Surface Water,39.988783,-81.178964,PFOA,8,Long,8.1,39.988783-81.178964,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH0700114,"MX-Any combination of GW, SW, and GU",40.015208,-80.757362,PFBS,4,short,3.8,40.015208-80.757362,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH0701516,SW-Surface Water,40.08094,-80.911601,PFOA,8,Long,6.4,40.08094-80.911601,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH0701612,GW-Groundwater,39.972134,-80.749506,PFBS,4,short,11,39.972134-80.749506,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH0701612,GW-Groundwater,39.972134,-80.749506,PFHxA,6,short,3.4,39.972134-80.749506,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH0701612,GW-Groundwater,39.972134,-80.749506,PFHxS,6,short,11,39.972134-80.749506,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH0701612,GW-Groundwater,39.972134,-80.749506,PFOA,8,Long,6,39.972134-80.749506,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH0701612,GW-Groundwater,39.972134,-80.749506,PFPeA,5,short,3.4,39.972134-80.749506,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH0800503,GW-Groundwater,38.856601,-83.900568,PFOA,8,Long,4.7,38.856601-83.900568,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH0801011,SW-Surface Water,39.028541,-83.918056,PFBA,4,short,5.5,39.028541-83.918056,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH0900715,GW-Groundwater,39.333817,-84.537656,PFPeA,5,short,3.6,39.333817-84.537656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH0902312,GW-Groundwater,39.49572,-84.738296,PFBS,4,short,5.4,39.49572-84.738296,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH0903012,GW-Groundwater,39.480675,-84.462783,PFBS,4,short,3,39.480675-84.462783,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH0903012,GW-Groundwater,39.480675,-84.462783,PFHxS,6,short,3.1,39.480675-84.462783,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH0903912,GW-Groundwater,39.382438,-84.681342,PFBS,4,short,3.1,39.382438-84.681342,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH0904012,GW-Groundwater,39.410693,-84.595728,PFBS,4,short,3,39.410693-84.595728,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH1203312,GW-Groundwater,39.941748,-84.033347,PFBS,4,short,5.5,39.941748-84.033347,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH1300116,GW-Groundwater,38.958991,-84.060532,PFOA,8,Long,7.2,38.958991-84.060532,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH1300812,GW-Groundwater,39.267801,-84.274075,PFOS,8,Long,15.9,39.267801-84.274075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH1301012,GW-Groundwater,39.163261,-84.27475,PFBA,4,short,5.9,39.163261-84.27475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH1301012,GW-Groundwater,39.163261,-84.27475,PFBS,4,short,5.4,39.163261-84.27475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH1301012,GW-Groundwater,39.163261,-84.27475,PFHxA,6,short,3.5,39.163261-84.27475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH1301012,GW-Groundwater,39.163261,-84.27475,PFHxS,6,short,3.2,39.163261-84.27475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH1301012,GW-Groundwater,39.163261,-84.27475,PFOA,8,Long,4.1,39.163261-84.27475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH1301012,GW-Groundwater,39.163261,-84.27475,PFOS,8,Long,7.8,39.163261-84.27475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH1301012,GW-Groundwater,39.163261,-84.27475,PFPeA,5,short,5.1,39.163261-84.27475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH1302212,GW-Groundwater,39.047916,-84.242848,PFOS,8,Long,10.1,39.047916-84.242848,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH1302212,GW-Groundwater,39.047916,-84.242848,PFPeA,5,short,3.3,39.047916-84.242848,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2000111,SW-Surface Water,41.282551,-84.358609,PFPeA,5,short,3.3,41.282551-84.358609,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2101412,SW-Surface Water,40.19178,-83.006714,PFBA,4,short,8.2,40.19178-83.006714,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2101412,SW-Surface Water,40.19178,-83.006714,PFBS,4,short,3.8,40.19178-83.006714,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2101412,SW-Surface Water,40.19178,-83.006714,PFHxA,6,short,6.2,40.19178-83.006714,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2101412,SW-Surface Water,40.19178,-83.006714,PFPeA,5,short,5.4,40.19178-83.006714,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2500103,SW-Surface Water,39.964121,-82.933658,PFBA,4,short,18.4,39.964121-82.933658,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2500103,SW-Surface Water,39.964121,-82.933658,PFBS,4,short,8.3,39.964121-82.933658,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2500103,SW-Surface Water,39.964121,-82.933658,PFHxA,6,short,16,39.964121-82.933658,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2500103,SW-Surface Water,39.964121,-82.933658,PFOA,8,Long,5.6,39.964121-82.933658,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2500103,SW-Surface Water,39.964121,-82.933658,PFPeA,5,short,14.9,39.964121-82.933658,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2501003,SW-Surface Water,39.942087,-82.993618,PFBA,4,short,5.8,39.942087-82.993618,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2501003,SW-Surface Water,39.942087,-82.993618,PFHxA,6,short,4.9,39.942087-82.993618,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2501003,SW-Surface Water,39.942087,-82.993618,PFPeA,5,short,3.6,39.942087-82.993618,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2504412,SW-Surface Water,39.986676,-82.985945,PFBA,4,short,7.3,39.986676-82.985945,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2504412,SW-Surface Water,39.986676,-82.985945,PFHxA,6,short,4.1,39.986676-82.985945,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2504412,SW-Surface Water,39.986676,-82.985945,PFPeA,5,short,3.1,39.986676-82.985945,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2903312,GW-Groundwater,39.788932,-84.072796,PFBA,4,short,10,39.788932-84.072796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2903312,GW-Groundwater,39.788932,-84.072796,PFBS,4,short,8.4,39.788932-84.072796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2903312,GW-Groundwater,39.788932,-84.072796,PFHxS,6,short,36,39.788932-84.072796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2903312,GW-Groundwater,39.788932,-84.072796,PFOA,8,Long,10.9,39.788932-84.072796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH2903312,GW-Groundwater,39.788932,-84.072796,PFOS,8,Long,28,39.788932-84.072796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH3000111,SW-Surface Water,40.030525,-81.582802,PFOA,8,Long,5.4,40.030525-81.582802,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH3101112,GW-Groundwater,39.183847,-84.332113,PFBA,4,short,5.7,39.183847-84.332113,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH3101112,GW-Groundwater,39.183847,-84.332113,PFBS,4,short,4,39.183847-84.332113,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH3101112,GW-Groundwater,39.183847,-84.332113,PFHxA,6,short,3,39.183847-84.332113,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH3101112,GW-Groundwater,39.183847,-84.332113,PFOS,8,Long,10.9,39.183847-84.332113,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH3101112,GW-Groundwater,39.183847,-84.332113,PFPeA,5,short,4.8,39.183847-84.332113,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH3500811,SW-Surface Water,41.396698,-84.130243,PFPeA,5,short,3.3,41.396698-84.130243,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH3901111,SW-Surface Water,41.245565,-82.612818,PFBA,4,short,5.4,41.245565-82.612818,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH4001912,SW-Surface Water,39.118775,-82.565347,PFBA,4,short,6.7,39.118775-82.565347,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH4001912,SW-Surface Water,39.118775,-82.565347,PFHxA,6,short,5.3,39.118775-82.565347,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH4001912,SW-Surface Water,39.118775,-82.565347,PFPeA,5,short,15,39.118775-82.565347,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH4401612,SW-Surface Water,38.565393,-82.620078,HFPO-DA,6,short,5.5,38.565393-82.620078,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH4401612,SW-Surface Water,38.565393,-82.620078,PFBA,4,short,5.3,38.565393-82.620078,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH4401612,SW-Surface Water,38.565393,-82.620078,PFBS,4,short,3.1,38.565393-82.620078,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH4401612,SW-Surface Water,38.565393,-82.620078,PFPeA,5,short,3.1,38.565393-82.620078,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH4600112,GW-Groundwater,40.358136,-83.757502,PFBS,4,short,3.1,40.358136-83.757502,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH4700911,SW-Surface Water,41.28676,-82.220257,PFBA,4,short,6.6,41.28676-82.220257,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH4700911,SW-Surface Water,41.28676,-82.220257,PFHxA,6,short,4.2,41.28676-82.220257,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH4700911,SW-Surface Water,41.28676,-82.220257,PFPeA,5,short,4.1,41.28676-82.220257,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH4701803,SW-Surface Water,41.433628,-82.166026,PFBA,4,short,5,41.433628-82.166026,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH4800911,SW-Surface Water,41.639142,-83.440963,PFHxA,6,short,3,41.639142-83.440963,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH4801411,SW-Surface Water,41.6473,-83.574525,PFBA,4,short,5,41.6473-83.574525,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH4801503,SW-Surface Water,41.503754,-83.731304,PFPeA,5,short,3.2,41.503754-83.731304,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH5000503,SW-Surface Water,41.035758,-80.771412,PFBA,4,short,5.1,41.035758-80.771412,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH5000503,SW-Surface Water,41.035758,-80.771412,PFHxS,6,short,4.4,41.035758-80.771412,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH5000503,SW-Surface Water,41.035758,-80.771412,PFOS,8,Long,10.8,41.035758-80.771412,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OH5002303,SW-Surface Water,41.098487,-80.6844,PFHxS,6,short,3.9,41.098487-80.6844,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
