Latitude,Longitude,Category
42.37698,-83.41177,Chemical Mfg
42.37105,-83.34579,Chemical Mfg
43.939586,-86.434715,Chemical Mfg
43.941097,-86.412763,Chemical Mfg
42.52787,-83.11975,Chemical Mfg
44.25912,-86.32317,Chemical Mfg
44.24073,-86.31005,Chemical Mfg
42.709254,-82.504616,Chemical Mfg
42.89342,-82.48777,Chemical Mfg
42.56237,-84.44297,Chemical Mfg
42.584286,-84.448088,Chemical Mfg
43.2744,-83.3144,Chemical Mfg
43.61101,-84.19961,Chemical Mfg
43.59616,-84.20775,Chemical Mfg
43.58342,-84.20091,Chemical Mfg
43.597206,-84.192636,Chemical Mfg
43.68913,-84.21297,Chemical Mfg
43.6003,-84.2234,Chemical Mfg
43.606965,-84.217531,Chemical Mfg
43.606287,-84.217542,Chemical Mfg
43.58891,-84.20784,Chemical Mfg
43.396919,-86.371767,Chemical Mfg
43.394015,-86.397983,Chemical Mfg
41.719468,-84.219872,Chemical Mfg
42.612545,-82.88711,Chemical Mfg
43.570089,-84.782505,Chemical Mfg
43.216667,-86.206667,Chemical Mfg
43.28518,-86.256312,Chemical Mfg
43.21588,-86.21258,Chemical Mfg
43.209364,-86.11746,Chemical Mfg
43.20176,-86.29324,Chemical Mfg
43.20326,-86.23968,Chemical Mfg
43.20207,-86.23097,Chemical Mfg
42.50261,-83.61514,Chemical Mfg
42.50099,-83.61502,Chemical Mfg
42.509181,-83.604071,Chemical Mfg
42.393851,-83.519609,Chemical Mfg
42.430371,-83.474138,Chemical Mfg
42.99766,-84.19644,Chemical Mfg
42.81649,-83.35656,Chemical Mfg
42.325332,-85.570746,Chemical Mfg
42.39153,-83.49466,Chemical Mfg
42.38506,-83.50498,Chemical Mfg
42.63715,-83.25702,Chemical Mfg
42.678795,-83.312285,Chemical Mfg
42.99083,-82.43824,Chemical Mfg
42.98122,-82.49379,Chemical Mfg
42.98976,-82.45188,Chemical Mfg
43.001509,-82.44018,Chemical Mfg
42.243137,-85.575036,Chemical Mfg
42.18636,-85.60285,Chemical Mfg
45.801581,-87.964974,Chemical Mfg
41.8165,-83.8357,Chemical Mfg
42.266899,-83.127699,Chemical Mfg
42.17789,-83.16774,Chemical Mfg
42.183889,-83.163056,Chemical Mfg
43.17536,-85.58107,Chemical Mfg
42.06672,-83.24071,Chemical Mfg
42.20671,-83.40451,Chemical Mfg
42.20777,-83.40455,Chemical Mfg
42.26632,-83.40339,Chemical Mfg
42.52282,-82.94747,Chemical Mfg
43.440515,-84.047152,Chemical Mfg
42.8184,-82.4858,Chemical Mfg
43.393301,-84.613477,Chemical Mfg
42.17367,-83.75728,Chemical Mfg
42.284664,-83.261953,Chemical Mfg
42.60905,-83.04502,Chemical Mfg
41.78732,-85.42337,Chemical Mfg
42.24908,-83.30066,Chemical Mfg
42.11988,-83.18894,Chemical Mfg
42.1191,-83.1883,Chemical Mfg
42.54876,-83.1274,Chemical Mfg
42.54681,-83.183059,Chemical Mfg
42.57527,-83.45012,Chemical Mfg
42.54485,-83.49328,Chemical Mfg
42.45406,-83.0054,Chemical Mfg
42.46582,-83.03541,Chemical Mfg
42.47138,-82.98033,Chemical Mfg
42.28085,-83.36314,Chemical Mfg
42.28164,-83.361128,Chemical Mfg
42.279167,-83.375073,Chemical Mfg
42.26613,-83.4126,Chemical Mfg
42.27988,-83.3728,Chemical Mfg
44.269405,-84.227887,Chemical Mfg
42.32732,-83.41986,Chemical Mfg
42.301219,-83.404527,Chemical Mfg
41.7708,-84.1,Chemical Mfg
43.391782,-86.336205,Chemical Mfg
42.447285,-83.764087,Chemical Mfg
42.448549,-83.766584,Chemical Mfg
42.51885,-83.5488,Chemical Mfg
42.2215,-83.1472,Chemical Mfg
42.91,-85.674161,Chemical Mfg
42.90909,-85.73033,Chemical Mfg
42.22426,-83.62897,Chemical Mfg
42.815845,-86.00946,Chemical Mfg
41.89459,-84.0197,Petroleum
43.3807,-84.6314,Petroleum
43.386098,-84.627531,Petroleum
43.61854,-83.86544,Petroleum
43.62323,-83.85455,Petroleum
42.26418,-83.471,Petroleum
42.54017,-83.19456,Petroleum
42.50282,-83.69266,Petroleum
43.183611,-84.850833,Petroleum
45.998839,-84.377849,Petroleum
45.647818,-84.469256,Petroleum
45.647549,-84.469549,Petroleum
41.935626,-85.00793,Petroleum
42.3388,-83.16339,Petroleum
42.29469,-83.14412,Petroleum
42.294693,-83.144863,Petroleum
42.291843,-83.111131,Petroleum
42.41709,-83.03089,Petroleum
42.28299,-83.14118,Petroleum
42.2764,-83.14918,Petroleum
42.28647,-83.14307,Petroleum
42.36137,-83.18362,Petroleum
42.39308,-83.16328,Petroleum
42.29401,-83.15353,Petroleum
42.280556,-83.152778,Petroleum
42.29247,-83.1513,Petroleum
42.39678,-83.17267,Petroleum
42.35677,-83.13625,Petroleum
42.34376,-83.09252,Petroleum
42.36118,-83.14968,Petroleum
42.2887,-83.14453,Petroleum
42.302411,-83.089345,Petroleum
43.081326,-86.227299,Petroleum
43.00251,-83.68828,Petroleum
43.055218,-83.67675,Petroleum
43.086,-83.6728,Petroleum
43.086667,-83.674167,Petroleum
42.6503,-84.06616,Petroleum
42.652206,-84.066104,Petroleum
42.89831,-85.64734,Petroleum
42.77371,-86.12681,Petroleum
42.79603,-86.12791,Petroleum
42.30999,-84.42229,Petroleum
42.310457,-84.429148,Petroleum
42.226102,-84.387767,Petroleum
42.22585,-84.38631,Petroleum
44.95452,-84.54755,Petroleum
44.9362,-84.5474,Petroleum
42.25956,-85.544523,Petroleum
44.31433,-85.223663,Petroleum
42.7831,-84.6489,Petroleum
42.78043,-84.63588,Petroleum
44.8532,-84.3809,Petroleum
42.37667,-83.39615,Petroleum
44.31607,-86.201227,Petroleum
44.2302,-86.30386,Petroleum
42.24975,-84.96443,Petroleum
42.249823,-84.96378,Petroleum
42.584286,-84.448088,Petroleum
43.61101,-84.19961,Petroleum
43.60725,-84.22916,Petroleum
43.599861,-84.193591,Petroleum
43.58891,-84.20784,Petroleum
41.91203,-83.38994,Petroleum
41.896,-83.3566,Petroleum
43.394015,-86.397983,Petroleum
42.05821,-84.64228,Petroleum
42.670833,-82.846111,Petroleum
43.09197,-83.6746,Petroleum
43.216667,-86.206667,Petroleum
43.27502,-86.23808,Petroleum
43.209364,-86.11746,Petroleum
43.20326,-86.23968,Petroleum
42.16717,-84.2604,Petroleum
42.16549,-84.26311,Petroleum
41.7889,-86.255,Petroleum
41.789,-86.2571,Petroleum
41.788797,-86.254701,Petroleum
41.7875,-86.2567,Petroleum
43.27,-86.2441,Petroleum
42.47487,-83.44894,Petroleum
42.99766,-84.19644,Petroleum
42.678795,-83.312285,Petroleum
42.622351,-83.280219,Petroleum
42.944231,-82.459272,Petroleum
42.944211,-82.458968,Petroleum
42.379382,-83.295218,Petroleum
42.27557,-83.12214,Petroleum
42.277308,-83.124797,Petroleum
42.27537,-83.12137,Petroleum
42.183889,-83.163056,Petroleum
42.245659,-83.308248,Petroleum
42.240903,-83.318181,Petroleum
42.20216,-83.316475,Petroleum
42.17367,-83.75728,Petroleum
41.78732,-85.42337,Petroleum
42.25531,-83.27511,Petroleum
42.24717,-83.29652,Petroleum
42.24492,-83.30818,Petroleum
42.255159,-83.278228,Petroleum
44.78253,-85.63814,Petroleum
42.54923,-83.16375,Petroleum
42.57527,-83.45012,Petroleum
42.69558,-83.4076,Petroleum
42.67052,-85.66193,Petroleum
42.1359,-83.2337,Petroleum
42.13188,-83.22578,Petroleum
42.2215,-83.1472,Petroleum
42.955455,-85.479053,Paints and Coatings
42.52699,-85.84694,Paints and Coatings
42.28996,-83.84959,Paints and Coatings
42.301,-83.70424,Paints and Coatings
43.586113,-84.109322,Paints and Coatings
42.70533,-83.25428,Paints and Coatings
42.32853,-85.21956,Paints and Coatings
42.327448,-85.202334,Paints and Coatings
43.61531,-83.87489,Paints and Coatings
43.623037,-83.875607,Paints and Coatings
42.10147,-86.40861,Paints and Coatings
43.363712,-83.884459,Paints and Coatings
42.16277,-83.90235,Paints and Coatings
42.50282,-83.69266,Paints and Coatings
42.49988,-83.69799,Paints and Coatings
42.57197,-83.81149,Paints and Coatings
42.84837,-85.58524,Paints and Coatings
42.27585,-83.4674,Paints and Coatings
42.5607,-84.84262,Paints and Coatings
42.787897,-82.496513,Paints and Coatings
42.32285,-83.11118,Paints and Coatings
42.38556,-83.0343,Paints and Coatings
42.36286,-82.96788,Paints and Coatings
42.40094,-83.01685,Paints and Coatings
42.3931,-83.17872,Paints and Coatings
42.358675,-83.015022,Paints and Coatings
42.396,-83.07378,Paints and Coatings
42.451389,-83.114722,Paints and Coatings
42.1086,-83.26015,Paints and Coatings
43.04848,-83.67651,Paints and Coatings
43.029825,-83.685147,Paints and Coatings
43.496556,-84.071438,Paints and Coatings
43.031774,-86.194308,Paints and Coatings
42.99371,-85.67998,Paints and Coatings
42.89835,-85.65193,Paints and Coatings
42.894185,-85.653217,Paints and Coatings
42.761389,-86.08,Paints and Coatings
42.76395,-86.0835,Paints and Coatings
42.78197,-86.12875,Paints and Coatings
42.79603,-86.12791,Paints and Coatings
43.02082,-83.06576,Paints and Coatings
42.24981,-84.39263,Paints and Coatings
42.23318,-84.37547,Paints and Coatings
44.732985,-85.168213,Paints and Coatings
45.80182,-88.07003,Paints and Coatings
42.71925,-83.24279,Paints and Coatings
42.71655,-84.54663,Paints and Coatings
42.76527,-84.58536,Paints and Coatings
42.37647,-83.41174,Paints and Coatings
42.67467,-82.96655,Paints and Coatings
42.52152,-83.1194,Paints and Coatings
42.476489,-83.096198,Paints and Coatings
42.52563,-83.08647,Paints and Coatings
44.40986,-85.400239,Paints and Coatings
42.046174,-85.825226,Paints and Coatings
42.20876,-85.78421,Paints and Coatings
45.10416,-87.610892,Paints and Coatings
43.58891,-84.20784,Paints and Coatings
42.61433,-82.88836,Paints and Coatings
42.612545,-82.88711,Paints and Coatings
43.2131,-86.12712,Paints and Coatings
43.2098,-86.2139,Paints and Coatings
43.22985,-86.26061,Paints and Coatings
43.209364,-86.11746,Paints and Coatings
41.8124,-86.2536,Paints and Coatings
42.47521,-83.47521,Paints and Coatings
42.860043,-83.290748,Paints and Coatings
42.38957,-83.49573,Paints and Coatings
42.355342,-83.454648,Paints and Coatings
42.39438,-83.46812,Paints and Coatings
42.38506,-83.50498,Paints and Coatings
42.62795,-83.29307,Paints and Coatings
42.63715,-83.25702,Paints and Coatings
42.6263,-83.2891,Paints and Coatings
42.62794,-83.29311,Paints and Coatings
42.626038,-83.288416,Paints and Coatings
41.944964,-84.885961,Paints and Coatings
42.37528,-83.3036,Paints and Coatings
43.552393,-84.9823,Paints and Coatings
42.638975,-83.199782,Paints and Coatings
42.810958,-82.980671,Paints and Coatings
42.18443,-83.384,Paints and Coatings
42.53217,-82.92027,Paints and Coatings
42.46984,-83.28069,Paints and Coatings
43.15682,-85.702415,Paints and Coatings
42.55293,-83.04246,Paints and Coatings
42.213,-83.2325,Paints and Coatings
42.09235,-84.986519,Paints and Coatings
42.14809,-83.18176,Paints and Coatings
42.54266,-83.12055,Paints and Coatings
42.541387,-83.107343,Paints and Coatings
42.57527,-83.45011,Paints and Coatings
42.30386,-83.41148,Paints and Coatings
42.50143,-83.58027,Paints and Coatings
42.8916,-85.64845,Paints and Coatings
42.896473,-85.646127,Paints and Coatings
42.22701,-83.63346,Paints and Coatings
42.81795,-86.01204,Paints and Coatings
42.81887,-86.01204,Paints and Coatings
42.955455,-85.479053,Printing
42.526095,-85.836376,Printing
42.528,-85.8355,Printing
42.29325,-83.85823,Printing
42.33207,-85.27253,Printing
42.32831,-85.18529,Printing
42.29846,-85.21225,Printing
43.59463,-83.88947,Printing
42.24234,-83.4455,Printing
43.11216,-85.60585,Printing
42.0984,-86.41732,Printing
42.12097,-86.42538,Printing
42.495112,-83.684074,Printing
42.34863,-83.45285,Printing
42.475608,-83.036621,Printing
42.624907,-82.859829,Printing
42.62208,-82.87916,Printing
43.06027,-85.6919,Printing
42.32519,-83.06294,Printing
42.44229,-83.00498,Printing
42.322535,-83.069135,Printing
42.34156,-83.87444,Printing
42.46222,-83.12367,Printing
42.46332,-83.12314,Printing
43.52111,-84.0875,Printing
42.28506,-85.45523,Printing
45.00734,-84.69613,Printing
42.88969,-83.63075,Printing
42.9748,-85.61125,Printing
42.90276,-85.54007,Printing
42.97472,-85.65954,Printing
42.95507,-85.66869,Printing
42.99371,-85.67998,Printing
42.97704,-85.68124,Printing
42.90192,-85.53332,Printing
43.01513,-85.7321,Printing
42.997201,-85.678495,Printing
42.879216,-85.744718,Printing
43.1917,-85.2318,Printing
43.191439,-85.231852,Printing
42.79392,-86.10785,Printing
42.31418,-85.58382,Printing
42.26686,-85.55034,Printing
42.305938,-85.577285,Printing
44.732985,-85.168213,Printing
42.76789,-84.58111,Printing
42.77883,-84.63824,Printing
42.72644,-84.56561,Printing
42.761805,-84.567378,Printing
42.38163,-83.39804,Printing
42.37896,-83.38284,Printing
42.37971,-83.38859,Printing
42.64251,-82.85895,Printing
42.52829,-83.10427,Printing
42.52967,-83.09943,Printing
42.246557,-84.962648,Printing
43.61008,-84.23868,Printing
43.61103,-84.20694,Printing
43.653797,-84.309566,Printing
43.2116,-86.20556,Printing
43.22688,-86.23318,Printing
41.84962,-86.22716,Printing
41.835667,-86.248859,Printing
45.7895,-87.9149,Printing
42.45779,-83.46777,Printing
43.001,-84.2065,Printing
42.43273,-85.63984,Printing
42.3872,-83.51207,Printing
42.38036,-83.47841,Printing
42.20099,-85.60279,Printing
43.19185,-85.93663,Printing
42.27825,-83.13773,Printing
42.8105,-82.9831,Printing
42.218,-83.39417,Printing
42.05066,-86.50703,Printing
42.18326,-83.76941,Printing
42.50437,-83.31518,Printing
43.15796,-85.72162,Printing
43.15841,-85.70339,Printing
43.08331,-86.21431,Printing
42.54855,-83.04661,Printing
42.6176,-83.0426,Printing
41.80371,-85.42843,Printing
44.72238,-85.62584,Printing
44.72076,-85.62584,Printing
44.72542,-85.62583,Printing
42.5462,-83.1419,Printing
43.36742,-83.562258,Printing
42.32062,-83.42182,Printing
42.5061,-83.51637,Printing
42.8883,-85.67405,Printing
42.2246,-83.6247,Printing
42.80655,-86.05249,Printing
42.82554,-86.00489,Printing
45.07003,-83.56828,Airports
42.225906,-83.747971,Airports
43.7825,-82.9881,Airports
42.29957,-85.25446,Airports
42.313298,-85.235968,Airports
42.2989,-85.2556,Airports
43.5461,-83.8936,Airports
42.237311,-83.504065,Airports
42.239689,-83.51178,Airports
42.12235,-86.42942,Airports
44.281268,-85.416073,Airports
47.16874,-88.49432,Airports
42.34844,-83.45997,Airports
42.34998,-83.45756,Airports
43.487633,-83.39823,Airports
45.652401,-84.51868,Airports
43.834187,-84.746544,Airports
42.22295,-83.34557,Airports
42.21322,-83.352482,Airports
42.23043,-83.3429,Airports
42.225772,-83.347463,Airports
45.717909,-87.094686,Airports
42.974008,-83.750835,Airports
42.958542,-83.751503,Airports
43.530123,-84.095283,Airports
43.530548,-84.089051,Airports
43.53,-84.0831,Airports
43.0376,-86.20255,Airports
42.771623,-84.732209,Airports
42.774037,-84.738806,Airports
42.883547,-85.53436,Airports
42.8845,-85.53049,Airports
44.655357,-84.698328,Airports
42.10777,-83.1647,Airports
46.335872,-87.388827,Airports
46.354175,-87.384919,Airports
42.745504,-86.109521,Airports
46.53169,-90.13495,Airports
46.525735,-90.13435,Airports
42.2547,-84.46007,Airports
42.256479,-84.46777,Airports
42.240741,-85.56015,Airports
42.236102,-85.559478,Airports
42.909099,-82.524586,Airports
46.258688,-84.471133,Airports
45.81485,-88.12496,Airports
42.77232,-84.59004,Airports
42.772761,-84.588799,Airports
42.7836,-84.5881,Airports
42.775284,-84.580467,Airports
44.276044,-86.256223,Airports
42.564622,-84.432744,Airports
45.125403,-87.63538,Airports
43.660407,-84.261287,Airports
41.92792,-83.43934,Airports
43.164587,-86.23672,Airports
42.504739,-83.622007,Airports
41.841196,-86.227869,Airports
41.841175,-86.227409,Airports
44.45167,-83.36297,Airports
44.457235,-83.352431,Airports
44.456401,-83.359572,Airports
41.7415,-83.65032,Airports
45.571785,-84.783792,Airports
42.23637,-85.559702,Airports
42.24095,-85.56015,Airports
42.2361,-85.5595,Airports
42.797034,-82.9773,Airports
42.209851,-83.329961,Airports
42.2217,-83.3522,Airports
42.213167,-83.382366,Airports
42.209384,-83.355932,Airports
42.237187,-83.327649,Airports
43.429464,-83.860515,Airports
43.732319,-83.460335,Airports
42.609636,-82.822199,Airports
42.35,-86.2542,Airports
45.893846,-84.729194,Airports
44.73685,-85.580756,Airports
42.659813,-83.40855,Airports
42.66003,-83.409383,Airports
42.65937,-83.4258,Airports
42.662259,-83.42991,Airports
42.237352,-83.546448,Airports
42.245242,-83.734754,Electronics Industry
42.25757,-83.68087,Electronics Industry
42.259043,-83.737203,Electronics Industry
42.27681,-83.79927,Electronics Industry
42.292669,-83.675161,Electronics Industry
43.586113,-84.109322,Electronics Industry
42.697227,-83.242046,Electronics Industry
42.69811,-83.26196,Electronics Industry
42.6353,-83.24795,Electronics Industry
42.33455,-85.27505,Electronics Industry
43.59448,-84.00026,Electronics Industry
45.20483,-84.99463,Electronics Industry
42.161454,-83.24203,Electronics Industry
42.157306,-83.241817,Electronics Industry
41.8206,-86.3545,Electronics Industry
47.24048,-88.45022,Electronics Industry
42.624935,-82.860686,Electronics Industry
42.627647,-82.867573,Electronics Industry
42.34079,-83.87631,Electronics Industry
42.725178,-84.451161,Electronics Industry
42.47168,-83.39167,Electronics Industry
42.487847,-83.435851,Electronics Industry
42.46293,-83.42357,Electronics Industry
42.46598,-83.12326,Electronics Industry
42.65513,-84.08706,Electronics Industry
44.09396,-86.28176,Electronics Industry
42.93554,-85.65367,Electronics Industry
43.026173,-85.800891,Electronics Industry
42.88128,-85.56686,Electronics Industry
42.96999,-85.62895,Electronics Industry
42.98822,-85.6827,Electronics Industry
43.851002,-82.654922,Electronics Industry
42.76201,-86.08863,Electronics Industry
42.81219,-86.07181,Electronics Industry
42.84829,-86.10593,Electronics Industry
42.79995,-83.62755,Electronics Industry
42.87371,-83.63041,Electronics Industry
42.877721,-83.630416,Electronics Industry
42.62365,-83.99354,Electronics Industry
42.83839,-85.8652,Electronics Industry
43.438217,-85.270685,Electronics Industry
42.3789,-83.38539,Electronics Industry
42.528604,-83.097574,Electronics Industry
42.485381,-83.095332,Electronics Industry
42.266296,-84.965653,Electronics Industry
42.50308,-83.50984,Electronics Industry
42.71399,-83.24045,Electronics Industry
42.4537,-85.70637,Electronics Industry
42.98611,-84.1966,Electronics Industry
45.55089,-84.80358,Electronics Industry
45.403782,-84.902084,Electronics Industry
42.37799,-83.46439,Electronics Industry
42.18288,-85.60955,Electronics Industry
43.885941,-85.51169,Electronics Industry
42.39073,-85.46006,Electronics Industry
42.63755,-83.1882,Electronics Industry
42.63517,-83.19369,Electronics Industry
43.132893,-85.553347,Electronics Industry
43.13621,-85.55318,Electronics Industry
42.21013,-83.31736,Electronics Industry
42.18992,-83.39068,Electronics Industry
42.50285,-82.96799,Electronics Industry
42.513803,-82.949834,Electronics Industry
43.41736,-84.03918,Electronics Industry
42.07993,-86.4992,Electronics Industry
42.179638,-83.751386,Electronics Industry
42.19085,-83.73471,Electronics Industry
42.17975,-83.77406,Electronics Industry
43.11035,-86.21311,Electronics Industry
42.55088,-83.03926,Electronics Industry
42.61825,-83.04325,Electronics Industry
44.75301,-85.59286,Electronics Industry
44.7351,-85.54697,Electronics Industry
42.54484,-83.11364,Electronics Industry
42.55337,-83.125664,Electronics Industry
42.54805,-83.16109,Electronics Industry
42.53687,-83.10187,Electronics Industry
42.5449,-83.1117,Electronics Industry
42.49221,-82.97046,Electronics Industry
43.68358,-84.95074,Electronics Industry
42.81386,-86.02459,Electronics Industry
45.07808333,-83.56030556,Airports (Part 139)
42.30647222,-85.25008889,Airports (Part 139)
42.21244444,-83.35338889,Airports (Part 139)
42.240275,-83.53146111,Airports (Part 139)
45.722675,-87.09371667,Airports (Part 139)
42.96547222,-83.74475,Airports (Part 139)
42.88083333,-85.52280556,Airports (Part 139)
47.16841667,-88.48906944,Airports (Part 139)
45.81836111,-88.11455556,Airports (Part 139)
46.52748056,-90.13139444,Airports (Part 139)
42.23438889,-85.55155556,Airports (Part 139)
42.77863889,-84.58619444,Airports (Part 139)
44.27246389,-86.2469,Airports (Part 139)
46.34915833,-87.39637222,Airports (Part 139)
43.16767222,-86.23543889,Airports (Part 139)
45.57091667,-84.79672222,Airports (Part 139)
42.66563611,-83.42050556,Airports (Part 139)
43.53292778,-84.07963611,Airports (Part 139)
46.25075278,-84.47238333,Airports (Part 139)
44.74157778,-85.58186944,Airports (Part 139)
45.0722,-83.4048,Cement Mfg
45.316951,-85.299349,Cement Mfg
42.293126,-83.129361,Cement Mfg
41.9933,-83.6596,Cement Mfg
42.955455,-85.479053,Cleaning Product Mfg
42.291667,-83.87,Cleaning Product Mfg
42.70533,-83.25428,Cleaning Product Mfg
43.81223,-83.00077,Cleaning Product Mfg
42.6079,-83.29902,Cleaning Product Mfg
42.16277,-83.90235,Cleaning Product Mfg
42.50282,-83.69266,Cleaning Product Mfg
42.57197,-83.81149,Cleaning Product Mfg
42.36093,-83.01653,Cleaning Product Mfg
42.40613,-83.11565,Cleaning Product Mfg
42.38424,-83.18016,Cleaning Product Mfg
42.36088,-83.18364,Cleaning Product Mfg
42.30373,-83.87817,Cleaning Product Mfg
45.75483,-87.07709,Cleaning Product Mfg
43.00251,-83.68828,Cleaning Product Mfg
42.938628,-83.711872,Cleaning Product Mfg
42.86269,-85.67608,Cleaning Product Mfg
42.91131,-85.73976,Cleaning Product Mfg
42.761389,-86.08,Cleaning Product Mfg
44.329192,-84.783109,Cleaning Product Mfg
42.606667,-83.925,Cleaning Product Mfg
42.58151,-83.88533,Cleaning Product Mfg
45.80822,-88.04754,Cleaning Product Mfg
42.271085,-84.470336,Cleaning Product Mfg
42.281364,-85.66686,Cleaning Product Mfg
42.37647,-83.41174,Cleaning Product Mfg
42.38181,-83.39164,Cleaning Product Mfg
42.37105,-83.34579,Cleaning Product Mfg
42.42616,-83.37491,Cleaning Product Mfg
43.58891,-84.20784,Cleaning Product Mfg
42.48433,-83.2022,Cleaning Product Mfg
42.63715,-83.25702,Cleaning Product Mfg
42.97034,-82.46245,Cleaning Product Mfg
42.23918,-83.31564,Cleaning Product Mfg
42.20777,-83.40455,Cleaning Product Mfg
42.239287,-83.315872,Cleaning Product Mfg
42.21822,-83.27345,Cleaning Product Mfg
42.28085,-83.36314,Cleaning Product Mfg
42.279167,-83.375073,Cleaning Product Mfg
42.447285,-83.764087,Cleaning Product Mfg
42.526188,-83.540745,Cleaning Product Mfg
42.2215,-83.1472,Cleaning Product Mfg
43.37891,-84.64307,Consumer Products
43.74037,-84.54946,Consumer Products
42.37049,-83.07237,Consumer Products
42.24934,-84.37814,Consumer Products
42.53062,-83.09059,Consumer Products
43.596488,-85.14536,Consumer Products
42.38198,-86.2755,Consumer Products
42.465,-82.98621,Consumer Products
42.49722,-83.03507,Consumer Products
42.23051,-83.69107,Furniture and Carpet
42.27247,-85.58295,Furniture and Carpet
42.354992,-83.455187,Furniture and Carpet
42.81466,-86.00742,Furniture and Carpet
42.25417,-84.74212,Glass Products
43.24901,-83.07596,Glass Products
42.091702,-83.362104,Glass Products
43.184774,-84.12517,Glass Products
41.946928,-85.289133,Glass Products
42.3025,-83.154167,Glass Products
43.03026,-86.19906,Glass Products
42.83266,-86.09833,Glass Products
42.83193,-86.10317,Glass Products
42.76201,-86.08863,Glass Products
42.830731,-86.099478,Glass Products
42.830881,-86.099621,Glass Products
42.770666,-85.115096,Glass Products
42.26683,-83.17692,Glass Products
42.53082,-83.08669,Glass Products
42.246763,-84.956632,Glass Products
43.412765,-85.796234,Glass Products
41.80673,-86.29657,Glass Products
42.38048,-83.48081,Glass Products
42.0767,-83.23993,Glass Products
42.50301,-82.96237,Glass Products
42.555355,-83.043386,Glass Products
42.29751,-83.40758,Glass Products
42.50855,-83.52574,Glass Products
41.891389,-84.0175,Industrial Gas
42.26146,-84.8016,Industrial Gas
42.23495,-83.74491,Industrial Gas
42.38155,-83.23668,Industrial Gas
43.022272,-83.686203,Industrial Gas
43.430944,-84.157228,Industrial Gas
43.43094,-84.15731,Industrial Gas
43.58342,-84.20091,Industrial Gas
42.263808,-83.127398,Industrial Gas
46.48541,-87.90505,Mining and Refining
46.529862,-87.715031,Mining and Refining
46.747492,-87.879746,Mining and Refining
42.22237,-85.5405,Mining and Refining
46.501637,-84.359734,Mining and Refining
45.451185,-87.831752,Mining and Refining
41.98549,-86.53411,Mining and Refining
46.66836,-89.99707,Mining and Refining
46.752925,-89.571108,Mining and Refining
45.07761,-83.568819,National Defense
42.336207,-85.300895,National Defense
42.771623,-84.732209,National Defense
44.679664,-84.614064,National Defense
44.6325,-84.7753,National Defense
46.33277,-87.37767,National Defense
46.5063,-87.65597,National Defense
43.65649,-84.25473,National Defense
46.489213,-84.312842,National Defense
46.503012,-84.355624,National Defense
42.609636,-82.822199,National Defense
42.214193,-83.28978,National Defense
44.745502,-85.582832,National Defense
42.491714,-83.040084,National Defense
42.88421,-85.6928,National Defense
42.955455,-85.479053,Paper Mills and Products
42.301,-83.70424,Paper Mills and Products
42.27902,-83.80235,Paper Mills and Products
42.32335,-85.20758,Paper Mills and Products
42.32831,-85.18529,Paper Mills and Products
42.314981,-85.187282,Paper Mills and Products
43.602878,-83.872748,Paper Mills and Products
42.12242,-86.42801,Paper Mills and Products
42.1371,-86.44184,Paper Mills and Products
47.23813,-88.45137,Paper Mills and Products
45.6376,-84.4801,Paper Mills and Products
42.67106,-82.84493,Paper Mills and Products
41.840416,-85.654182,Paper Mills and Products
41.8404,-85.6517,Paper Mills and Products
45.804799,-87.08978,Paper Mills and Products
44.2143,-86.2847,Paper Mills and Products
42.97699,-85.6827,Paper Mills and Products
42.89506,-85.64606,Paper Mills and Products
42.91465,-85.67099,Paper Mills and Products
42.97704,-85.68124,Paper Mills and Products
42.94535,-85.67592,Paper Mills and Products
42.973252,-85.606625,Paper Mills and Products
42.91867,-85.74424,Paper Mills and Products
42.26686,-85.55034,Paper Mills and Products
42.2703,-85.57934,Paper Mills and Products
42.305938,-85.577285,Paper Mills and Products
44.732985,-85.168213,Paper Mills and Products
45.9597,-86.2554,Paper Mills and Products
42.53745,-85.63237,Paper Mills and Products
42.8841,-82.4825,Paper Mills and Products
45.099363,-87.59808,Paper Mills and Products
41.92337,-83.41008,Paper Mills and Products
46.4087,-86.6455,Paper Mills and Products
43.21409,-86.30345,Paper Mills and Products
41.82079,-86.25908,Paper Mills and Products
41.835667,-86.248859,Paper Mills and Products
46.8711,-89.3271,Paper Mills and Products
42.46354,-85.69606,Paper Mills and Products
42.32678,-85.57037,Paper Mills and Products
45.422961,-84.828559,Paper Mills and Products
42.44546,-85.64768,Paper Mills and Products
42.987129,-82.440658,Paper Mills and Products
43.0047,-82.4233,Paper Mills and Products
45.7952,-87.9576,Paper Mills and Products
42.67738,-83.13065,Paper Mills and Products
42.64759,-83.17434,Paper Mills and Products
43.102402,-85.57939,Paper Mills and Products
42.221145,-83.221672,Paper Mills and Products
43.1549,-85.7066,Paper Mills and Products
43.153793,-85.706567,Paper Mills and Products
43.154789,-85.706771,Paper Mills and Products
42.6176,-83.0426,Paper Mills and Products
41.796174,-85.423185,Paper Mills and Products
42.12902,-85.52202,Paper Mills and Products
42.11429,-85.53781,Paper Mills and Products
42.57514,-83.44248,Paper Mills and Products
41.7887,-85.647,Paper Mills and Products
42.92655,-85.70794,Paper Mills and Products
42.218589,-83.733919,Textiles and Leather
42.3053,-85.2708,Textiles and Leather
43.11069,-85.26271,Textiles and Leather
42.66642,-82.84813,Textiles and Leather
